23.546944,87.291306,21:57:24,02-01-2019,225,644,810,0.09,51,33.84,39.5,237.72
23.546944,87.291306,21:57:25,02-01-2019,232,646,833,0.09,54,33.84,39.5,238.66
23.546944,87.291306,21:57:27,02-01-2019,236,650,840,0.09,54,33.84,39.5,238.5
23.546944,87.291306,21:57:28,02-01-2019,241,656,849,0.09,51,33.84,39.5,238.13
23.546944,87.291306,21:57:29,02-01-2019,241,656,849,0.09,46,33.65,39.5,236.81
23.546944,87.291306,21:57:30,02-01-2019,244,660,844,0.09,43,33.65,39.5,236.59
23.546944,87.291306,21:57:32,02-01-2019,244,664,848,0.09,54,32.74,39.5,237.66
23.546944,87.291306,21:57:33,02-01-2019,239,666,844,0.09,49,32.38,39.5,237.16
23.546944,87.291306,21:57:34,02-01-2019,239,666,844,0.09,46,32.74,39.5,238.22
23.546944,87.291306,21:57:35,02-01-2019,240,670,847,0.09,51,32.38,39.5,238.69
23.546944,87.291306,21:57:37,02-01-2019,235,668,848,0.09,43,32.56,39.5,239.03
23.546944,87.291306,21:57:38,02-01-2019,229,666,838,0.09,45,32.38,39.5,240.09
23.546944,87.291306,21:57:39,02-01-2019,229,666,838,0.09,43,32.56,39.5,240.41
23.546944,87.291306,21:57:40,02-01-2019,225,650,832,0.09,51,32.38,39.5,239.22
23.546944,87.291306,21:57:42,02-01-2019,222,644,829,0.09,50,32.02,39.5,238
23.546944,87.291306,21:57:43,02-01-2019,222,644,829,0.09,54,31.14,39.5,239.94
23.546944,87.291306,21:57:44,02-01-2019,221,630,808,0.09,54,31.67,39.5,239.03
23.546944,87.291306,21:57:45,02-01-2019,222,628,812,0.09,54,31.67,39.5,239.38
23.546944,87.291306,21:57:47,02-01-2019,220,628,812,0.09,54,31.67,39.5,238.94
23.546944,87.291306,21:57:48,02-01-2019,220,628,812,0.09,47,31.67,39.5,239.97
23.546944,87.291306,21:57:49,02-01-2019,214,624,790,0.09,50,31.49,39.5,240.34
23.546944,87.291306,21:57:51,02-01-2019,212,622,791,0.09,49,31.49,39.5,240.13
23.546944,87.291306,21:57:52,02-01-2019,212,622,791,0.09,41,32.02,39.5,240.25
23.546944,87.291306,21:57:53,02-01-2019,225,626,788,0.09,49,32.56,39.5,239.78
23.54694,87.29129,21:57:54,02-01-2019,234,632,792,0.09,47,32.56,39.5,239.72
23.54694,87.29129,21:57:56,02-01-2019,234,632,792,0.09,44,33.84,39.5,240.19
23.54694,87.29129,21:57:57,02-01-2019,246,650,812,0.09,50,33.84,39.5,240.66
23.54694,87.29129,21:57:58,02-01-2019,247,656,827,0.09,45,33.84,39.5,242.09
23.54694,87.29129,21:57:59,02-01-2019,239,656,829,0.09,51,33.84,39.5,241.47
23.54694,87.29129,21:58:01,02-01-2019,239,656,829,0.09,51,32.56,39.5,241.44
23.54694,87.29129,21:58:02,02-01-2019,226,644,817,0.09,49,32.56,39.5,241.44
23.54694,87.29129,21:58:03,02-01-2019,225,636,809,0.09,54,33.1,39.5,241.56
23.54694,87.29129,21:58:04,02-01-2019,225,636,809,0.09,54,32.38,39.5,240.97
23.54694,87.29129,21:58:06,02-01-2019,227,590,752,0.09,47,32.74,39.5,241.25
23.54694,87.29129,21:58:07,02-01-2019,235,656,817,0.09,49,32.2,39.5,241.22
23.54694,87.29129,21:58:08,02-01-2019,233,656,820,0.09,47,31.84,39.5,239.97
23.54694,87.29129,21:58:09,02-01-2019,233,656,820,0.09,54,32.2,39.5,240.59
23.54694,87.29129,21:58:11,02-01-2019,244,714,880,0.09,43,32.02,39.5,240.28
23.54694,87.29129,21:58:12,02-01-2019,247,718,881,0.09,50,32.2,39.5,239.63
23.54694,87.29129,21:58:13,02-01-2019,244,718,889,0.09,54,32.2,39.5,238.31
23.54694,87.29129,21:58:14,02-01-2019,244,718,889,0.09,52,32.2,39.5,240.97
23.54694,87.29129,21:58:16,02-01-2019,232,704,878,0.09,54,32.56,39.5,238.78
23.54694,87.29129,21:58:17,02-01-2019,230,654,824,0.09,43,32.92,39.5,238.81
23.54694,87.29129,21:58:18,02-01-2019,224,652,830,0.09,45,31.84,39.5,239.5
23.54694,87.29129,21:58:19,02-01-2019,224,652,830,0.09,43,32.2,39.5,239.44
23.54694,87.29129,21:58:21,02-01-2019,222,640,826,0.09,51,32.02,39.5,239.31
23.54694,87.29129,21:58:22,02-01-2019,226,640,828,0.09,45,32.74,39.5,239.25
23.54694,87.29129,21:58:23,02-01-2019,225,640,828,0.09,50,32.56,39.5,239.69
23.54694,87.29129,21:58:24,02-01-2019,225,640,828,0.09,54,32.56,39.5,238.94
23.54694,87.29129,21:58:26,02-01-2019,231,640,818,0.09,45,32.56,39.5,239.59
23.54694,87.29129,21:58:27,02-01-2019,231,642,827,0.09,46,32.56,39.5,238.59
23.54694,87.29129,21:58:28,02-01-2019,231,642,827,0.09,49,32.38,39.5,240.16
23.54694,87.29129,21:58:29,02-01-2019,231,642,812,0.09,51,32.38,39.5,238.63
